Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
28-06-2025,AQS,340030006,1,0.045,ppm,42,Leonia,17,100,44201,Ozone,47,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
29-06-2025,AQS,340030006,1,0.05,ppm,46,Leonia,17,100,44201,Ozone,47,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
30-06-2025,AirNow,340030006,1,0.069,ppm,97,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
01-07-2025,AirNow,340030006,1,0.047,ppm,44,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
02-07-2025,AirNow,340030006,1,0.054,ppm,50,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
03-07-2025,AirNow,340030006,1,0.058,ppm,61,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
04-07-2025,AirNow,340030006,1,0.035,ppm,32,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
05-07-2025,AirNow,340030006,1,0.061,ppm,71,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
06-07-2025,AirNow,340030006,1,0.071,ppm,101,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
07-07-2025,AirNow,340030006,1,0.03,ppm,28,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
08-07-2025,AirNow,340030006,1,0.054,ppm,50,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
09-07-2025,AirNow,340030006,1,0.057,ppm,58,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10-07-2025,AirNow,340030006,1,0.059,ppm,64,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11-07-2025,AirNow,340030006,1,0.062,ppm,74,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
12-07-2025,AirNow,340030006,1,0.052,ppm,48,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
13-07-2025,AirNow,340030006,1,0.038,ppm,35,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
14-07-2025,AirNow,340030006,1,0.035,ppm,32,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
15-07-2025,AirNow,340030006,1,0.061,ppm,71,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
16-07-2025,AirNow,340030006,1,0.058,ppm,61,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
17-07-2025,AirNow,340030006,1,0.045,ppm,42,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
18-07-2025,AirNow,340030006,1,0.042,ppm,39,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
19-07-2025,AirNow,340030006,1,0.053,ppm,49,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
20-07-2025,AirNow,340030006,1,0.053,ppm,49,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
21-07-2025,AirNow,340030006,1,0.04,ppm,37,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
22-07-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
23-07-2025,AirNow,340030006,1,0.046,ppm,43,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
24-07-2025,AirNow,340030006,1,0.06,ppm,67,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
25-07-2025,AirNow,340030006,1,0.055,ppm,51,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
26-07-2025,AirNow,340030006,1,0.057,ppm,58,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
27-07-2025,AirNow,340030006,1,0.038,ppm,35,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
28-07-2025,AirNow,340030006,1,0.052,ppm,48,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
29-07-2025,AirNow,340030006,1,0.058,ppm,61,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
30-07-2025,AirNow,340030006,1,0.081,ppm,136,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
31-07-2025,AirNow,340030006,1,0.047,ppm,44,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
01-08-2025,AirNow,340030006,1,0.029,ppm,27,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
02-08-2025,AirNow,340030006,1,0.039,ppm,36,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
03-08-2025,AirNow,340030006,1,0.049,ppm,45,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
04-08-2025,AirNow,340030006,1,0.063,ppm,77,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
05-08-2025,AirNow,340030006,1,0.056,ppm,54,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
06-08-2025,AirNow,340030006,1,0.033,ppm,31,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
07-08-2025,AirNow,340030006,1,0.045,ppm,42,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
08-08-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
09-08-2025,AirNow,340030006,1,0.06,ppm,67,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10-08-2025,AirNow,340030006,1,0.078,ppm,126,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11-08-2025,AirNow,340030006,1,0.068,ppm,93,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
12-08-2025,AirNow,340030006,1,0.068,ppm,93,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
13-08-2025,AirNow,340030006,1,0.044,ppm,41,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
14-08-2025,AirNow,340030006,1,0.055,ppm,51,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
15-08-2025,AirNow,340030006,1,0.05,ppm,46,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
16-08-2025,AirNow,340030006,1,0.047,ppm,44,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
17-08-2025,AirNow,340030006,1,0.048,ppm,44,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
18-08-2025,AirNow,340030006,1,0.033,ppm,31,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
19-08-2025,AirNow,340030006,1,0.036,ppm,33,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
20-08-2025,AirNow,340030006,1,0.025,ppm,23,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
21-08-2025,AirNow,340030006,1,0.033,ppm,31,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
22-08-2025,AirNow,340030006,1,0.041,ppm,38,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
23-08-2025,AirNow,340030006,1,0.047,ppm,44,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
24-08-2025,AirNow,340030006,1,0.032,ppm,30,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
25-08-2025,AirNow,340030006,1,0.045,ppm,42,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
27-08-2025,AirNow,340030006,1,0.026,ppm,24,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
28-08-2025,AirNow,340030006,1,0.051,ppm,47,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
29-08-2025,AirNow,340030006,1,0.045,ppm,42,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
30-08-2025,AirNow,340030006,1,0.03,ppm,28,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
31-08-2025,AirNow,340030006,1,0.035,ppm,32,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
01-09-2025,AirNow,340030006,1,0.037,ppm,34,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
02-09-2025,AirNow,340030006,1,0.041,ppm,38,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
03-09-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
04-09-2025,AirNow,340030006,1,0.04,ppm,37,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
05-09-2025,AirNow,340030006,1,0.045,ppm,42,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
06-09-2025,AirNow,340030006,1,0.04,ppm,37,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
07-09-2025,AirNow,340030006,1,0.028,ppm,26,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
08-09-2025,AirNow,340030006,1,0.036,ppm,33,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
09-09-2025,AirNow,340030006,1,0.037,ppm,34,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10-09-2025,AirNow,340030006,1,0.029,ppm,27,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11-09-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
12-09-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
13-09-2025,AirNow,340030006,1,0.049,ppm,45,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
14-09-2025,AirNow,340030006,1,0.056,ppm,54,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
15-09-2025,AirNow,340030006,1,0.041,ppm,38,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
16-09-2025,AirNow,340030006,1,0.031,ppm,29,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
17-09-2025,AirNow,340030006,1,0.028,ppm,26,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
18-09-2025,AirNow,340030006,1,0.047,ppm,44,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
19-09-2025,AirNow,340030006,1,0.04,ppm,37,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
20-09-2025,AirNow,340030006,1,0.035,ppm,32,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
21-09-2025,AirNow,340030006,1,0.037,ppm,34,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
22-09-2025,AirNow,340030006,1,0.031,ppm,29,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
23-09-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
24-09-2025,AirNow,340030006,1,0.037,ppm,34,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
25-09-2025,AirNow,340030006,1,0.02,ppm,19,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
26-09-2025,AirNow,340030006,1,0.041,ppm,38,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
27-09-2025,AirNow,340030006,1,0.043,ppm,40,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
28-09-2025,AirNow,340030006,1,0.051,ppm,47,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
29-09-2025,AirNow,340030006,1,0.036,ppm,33,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
30-09-2025,AirNow,340030006,1,0.042,ppm,39,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
01-10-2025,AirNow,340030006,1,0.031,ppm,29,Leonia,20,83,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
02-10-2025,AirNow,340030006,1,0.032,ppm,30,Leonia,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
03-10-2025,AirNow,340030006,1,0.039,ppm,36,Leonia,22,92,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
