Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02-08-2025,AirNow,360050110,1,0.044,ppm,41,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
03-08-2025,AirNow,360050110,1,0.045,ppm,42,IS 52,18,75,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
04-08-2025,AirNow,360050110,1,0.069,ppm,97,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
05-08-2025,AirNow,360050110,1,0.057,ppm,58,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
06-08-2025,AirNow,360050110,1,0.035,ppm,32,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
07-08-2025,AirNow,360050110,1,0.043,ppm,40,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
08-08-2025,AirNow,360050110,1,0.041,ppm,38,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
09-08-2025,AirNow,360050110,1,0.056,ppm,54,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
10-08-2025,AirNow,360050110,1,0.076,ppm,119,IS 52,18,75,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
11-08-2025,AirNow,360050110,1,0.054,ppm,50,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
12-08-2025,AirNow,360050110,1,0.068,ppm,93,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
13-08-2025,AirNow,360050110,1,0.037,ppm,34,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
14-08-2025,AirNow,360050110,1,0.061,ppm,71,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
15-08-2025,AirNow,360050110,1,0.051,ppm,47,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
20-08-2025,AirNow,360050110,1,0.024,ppm,22,IS 52,21,88,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
21-08-2025,AirNow,360050110,1,0.035,ppm,32,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
22-08-2025,AirNow,360050110,1,0.043,ppm,40,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
23-08-2025,AirNow,360050110,1,0.044,ppm,41,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
24-08-2025,AirNow,360050110,1,0.031,ppm,29,IS 52,18,75,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
25-08-2025,AirNow,360050110,1,0.046,ppm,43,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
26-08-2025,AirNow,360050110,1,0.039,ppm,36,IS 52,18,75,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
27-08-2025,AirNow,360050110,1,0.028,ppm,26,IS 52,19,79,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
28-08-2025,AirNow,360050110,1,0.044,ppm,41,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
29-08-2025,AirNow,360050110,1,0.046,ppm,43,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
30-08-2025,AirNow,360050110,1,0.032,ppm,30,IS 52,24,100,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
31-08-2025,AirNow,360050110,1,0.039,ppm,36,IS 52,18,75,44201,Ozone,,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.816,-73.902
