Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
09-03-2025,AQS,340273001,1,0.046,ppm,43,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-03-2025,AQS,340273001,1,0.05,ppm,46,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-03-2025,AQS,340273001,1,0.053,ppm,49,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-03-2025,AQS,340273001,1,0.04,ppm,37,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-03-2025,AQS,340273001,1,0.042,ppm,39,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-03-2025,AQS,340273001,1,0.043,ppm,40,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-03-2025,AQS,340273001,1,0.039,ppm,36,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-03-2025,AQS,340273001,1,0.042,ppm,39,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-03-2025,AQS,340273001,1,0.03,ppm,28,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-03-2025,AQS,340273001,1,0.044,ppm,41,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-03-2025,AQS,340273001,1,0.043,ppm,40,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-03-2025,AQS,340273001,1,0.032,ppm,30,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-03-2025,AQS,340273001,1,0.036,ppm,33,Chester,13,76,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-03-2025,AQS,340273001,1,0.047,ppm,44,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
