Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
28-06-2025,AQS,340273001,3,5.6,ug/m3 LC,31,Chester,1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-06-2025,AQS,340273001,3,6.7,ug/m3 LC,37,Chester,1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-06-2025,AQS,340273001,3,6,ug/m3 LC,33,Chester,1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-07-2025,AirNow,340273001,3,5.3,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-07-2025,AirNow,340273001,3,5.8,ug/m3 LC,32,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-07-2025,AirNow,340273001,3,8.8,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-07-2025,AirNow,340273001,3,8.9,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-07-2025,AirNow,340273001,3,8.6,ug/m3 LC,48,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-07-2025,AirNow,340273001,3,13.3,ug/m3 LC,59,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-07-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-07-2025,AirNow,340273001,3,4.7,ug/m3 LC,26,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-07-2025,AirNow,340273001,3,8.7,ug/m3 LC,48,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-07-2025,AirNow,340273001,3,7.6,ug/m3 LC,42,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-07-2025,AirNow,340273001,3,3.6,ug/m3 LC,20,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-07-2025,AirNow,340273001,3,5.2,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-07-2025,AirNow,340273001,3,3.8,ug/m3 LC,21,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-07-2025,AirNow,340273001,3,8.1,ug/m3 LC,45,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-07-2025,AirNow,340273001,3,6,ug/m3 LC,33,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-07-2025,AirNow,340273001,3,2.5,ug/m3 LC,14,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-07-2025,AirNow,340273001,3,4.6,ug/m3 LC,26,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-07-2025,AirNow,340273001,3,7.2,ug/m3 LC,40,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-07-2025,AirNow,340273001,3,8.2,ug/m3 LC,46,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-07-2025,AirNow,340273001,3,5.7,ug/m3 LC,32,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-07-2025,AirNow,340273001,3,5.2,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-07-2025,AirNow,340273001,3,8.9,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-07-2025,AirNow,340273001,3,10.6,ug/m3 LC,54,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-07-2025,AirNow,340273001,3,22.4,ug/m3 LC,76,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-07-2025,AirNow,340273001,3,26.3,ug/m3 LC,83,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-07-2025,AirNow,340273001,3,9.5,ug/m3 LC,52,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-07-2025,AirNow,340273001,3,10.7,ug/m3 LC,54,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-07-2025,AirNow,340273001,3,10.6,ug/m3 LC,54,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-07-2025,AirNow,340273001,3,11.1,ug/m3 LC,55,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-08-2025,AirNow,340273001,3,5.9,ug/m3 LC,33,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-08-2025,AirNow,340273001,3,6.3,ug/m3 LC,35,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-08-2025,AirNow,340273001,3,10.1,ug/m3 LC,53,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-08-2025,AirNow,340273001,3,23.8,ug/m3 LC,78,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-08-2025,AirNow,340273001,3,32,ug/m3 LC,94,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-08-2025,AirNow,340273001,3,20.9,ug/m3 LC,73,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-08-2025,AirNow,340273001,3,12.1,ug/m3 LC,57,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-08-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-08-2025,AirNow,340273001,3,6.1,ug/m3 LC,34,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-08-2025,AirNow,340273001,3,9.3,ug/m3 LC,51,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-08-2025,AirNow,340273001,3,11.3,ug/m3 LC,55,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-08-2025,AirNow,340273001,3,9.3,ug/m3 LC,51,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-08-2025,AirNow,340273001,3,6.7,ug/m3 LC,37,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-08-2025,AirNow,340273001,3,5.3,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-08-2025,AirNow,340273001,3,12.4,ug/m3 LC,57,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-08-2025,AirNow,340273001,3,11.1,ug/m3 LC,55,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-08-2025,AirNow,340273001,3,11.3,ug/m3 LC,55,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-08-2025,AirNow,340273001,3,3.3,ug/m3 LC,18,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-08-2025,AirNow,340273001,3,3.8,ug/m3 LC,21,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-08-2025,AirNow,340273001,3,3,ug/m3 LC,17,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-08-2025,AirNow,340273001,3,2.1,ug/m3 LC,12,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-08-2025,AirNow,340273001,3,3.1,ug/m3 LC,17,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-08-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-08-2025,AirNow,340273001,3,4.6,ug/m3 LC,26,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-08-2025,AirNow,340273001,3,2.8,ug/m3 LC,16,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-08-2025,AirNow,340273001,3,3.9,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-08-2025,AirNow,340273001,3,3.8,ug/m3 LC,21,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-08-2025,AirNow,340273001,3,2.4,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-08-2025,AirNow,340273001,3,1.3,ug/m3 LC,7,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-09-2025,AirNow,340273001,3,2.8,ug/m3 LC,16,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-09-2025,AirNow,340273001,3,4,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-09-2025,AirNow,340273001,3,4.2,ug/m3 LC,23,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-09-2025,AirNow,340273001,3,3.3,ug/m3 LC,18,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-09-2025,AirNow,340273001,3,5.9,ug/m3 LC,33,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-09-2025,AirNow,340273001,3,9.4,ug/m3 LC,52,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-09-2025,AirNow,340273001,3,6.1,ug/m3 LC,34,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-09-2025,AirNow,340273001,3,2.1,ug/m3 LC,12,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-09-2025,AirNow,340273001,3,2,ug/m3 LC,11,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-09-2025,AirNow,340273001,3,2.2,ug/m3 LC,12,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-09-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-09-2025,AirNow,340273001,3,4.8,ug/m3 LC,27,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-09-2025,AirNow,340273001,3,6.3,ug/m3 LC,35,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-09-2025,AirNow,340273001,3,7.4,ug/m3 LC,41,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-09-2025,AirNow,340273001,3,7.7,ug/m3 LC,43,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-09-2025,AirNow,340273001,3,3.9,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-09-2025,AirNow,340273001,3,3.4,ug/m3 LC,19,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-09-2025,AirNow,340273001,3,3.6,ug/m3 LC,20,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-09-2025,AirNow,340273001,3,4.2,ug/m3 LC,23,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-09-2025,AirNow,340273001,3,3.9,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-09-2025,AirNow,340273001,3,3,ug/m3 LC,17,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-09-2025,AirNow,340273001,3,3.4,ug/m3 LC,19,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-09-2025,AirNow,340273001,3,5.8,ug/m3 LC,32,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-09-2025,AirNow,340273001,3,7.3,ug/m3 LC,41,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-09-2025,AirNow,340273001,3,4.2,ug/m3 LC,23,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-09-2025,AirNow,340273001,3,5.3,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-09-2025,AirNow,340273001,3,5.2,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-09-2025,AirNow,340273001,3,4.7,ug/m3 LC,26,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-09-2025,AirNow,340273001,3,6.2,ug/m3 LC,34,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-09-2025,AirNow,340273001,3,4.9,ug/m3 LC,27,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-10-2025,AirNow,340273001,3,2.3,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-10-2025,AirNow,340273001,3,2.8,ug/m3 LC,16,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-10-2025,AirNow,340273001,3,4.7,ug/m3 LC,26,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
